Day,Date,Time,User Name,Message,Media
Sunday,9/7/2023,10:42 am ,Aimann,"The present age is an age of globalization. It is Internet which has made the world a global village. So, I think I should have a social media account.
",
Sunday,9/7/2023,10:43 am ,Mahnoor Sikandar,It's ok if Ur aim is positive Nd fair 👍,
Sunday,9/7/2023,10:43 am ,Aimann,"Of course, my aim is positive and fair. My account is the most popular social networking site that helps us to connect our relatives and friends living different parts in the world.🤌🏻",
Sunday,9/7/2023,10:44 am ,Mahnoor Sikandar,U r correct 💯 but u have to remain cautious about connecting unknown people 😕,
Sunday,9/7/2023,10:45 am ,Aimann,Strange indeed! What is the problem if l connect unknown people?🙄,
Sunday,9/7/2023,10:45 am ,Mahnoor Sikandar,U have raised a good question . 🥰,
Sunday,9/7/2023,10:46 am ,Mahnoor Sikandar,U know some recent incidents occured in different s parts of the country,
Sunday,9/7/2023,10:46 am ,Aimann,Yes i know🙌🏻,
Sunday,9/7/2023,10:47 am ,Aimann,Anarchy in different parts of the world is taking place through social media. Arab spring was also spread through social media.,
Sunday,9/7/2023,10:47 am ,Mahnoor Sikandar,Exactly 💯 don't be too much addicted to social media 😞,
Sunday,9/7/2023,10:47 am ,Mahnoor Sikandar,"If u become addicted to it , it will hamper Ur study",
Sunday,9/7/2023,10:49 am ,Aimann,"Yes, 👍🏻",
Sunday,9/7/2023,10:49 am ,Aimann,I see your concern is for my well­being.,
Sunday,9/7/2023,10:49 am ,Aimann,😊❤,
Sunday,9/7/2023,10:49 am ,Mahnoor Sikandar,Ur absolutely 👍I hope u will never deviate from the right path 😊,
Sunday,9/7/2023,10:52 am ,Aimann,Thank you so much  ...  🫶🏻,
Sunday,9/7/2023,10:52 am ,Mahnoor Sikandar,🥰🥰,
Sunday,9/7/2023,10:54 am ,Mahnoor Sikandar,What's Ur daily routine in these days ??,
Sunday,9/7/2023,12:18 pm ,Aimann,"I just follow three tasks  in these  days 1Sleeping  2Eating  3 Using Mobile
  😂
",
Sunday,9/7/2023,12:59 pm ,Mahnoor Sikandar,🤨🤨,
Sunday,9/7/2023,1:07 pm ,Aimann,Nothing  else 😂😂,
Sunday,9/7/2023,1:07 pm ,Aimann,What about  your   routine  .. nowadays...,
Sunday,9/7/2023,1:17 pm ,Mahnoor Sikandar,"These days , I just taking lectures, making assignments and work for the project 😫😫",
Sunday,9/7/2023,1:31 pm ,Aimann,POV: hardworking  girl,
Sunday,9/7/2023,2:21 pm ,Sehrish,Good job,
Sunday,9/7/2023,2:21 pm ,Sehrish,Dear,
Sunday,9/7/2023,8:03 pm ,Sehrish,Aoa,
Sunday,9/7/2023,8:04 pm ,Sehrish,How r u girls,
Sunday,9/7/2023,8:04 pm ,Sehrish,Whats going on,
Sunday,9/7/2023,8:04 pm ,Mahnoor Sikandar,W salam,
Sunday,9/7/2023,8:04 pm ,Mahnoor Sikandar,I'm fine,
Sunday,9/7/2023,8:04 pm ,Mahnoor Sikandar,Nd u ??,
Sunday,9/7/2023,8:05 pm ,Sehrish,I m pretty good,
Sunday,9/7/2023,8:05 pm ,Sehrish,What's up,
Sunday,9/7/2023,8:08 pm ,Mahnoor Sikandar,Nothing 😔,
Sunday,9/7/2023,9:12 pm ,Sehrish,ayesha rasheed where are you wandering?,
Sunday,9/7/2023,9:18 pm ,Sehrish,Wajia zahid what's your activities in these days?,
Sunday,9/7/2023,9:51 pm ,Wajihaa,I am very busy in these days,
Sunday,9/7/2023,10:09 pm ,Sehrish,Why,
Monday,10/7/2023,12:01 am ,Wajihaa,Because guest are coming,
Monday,10/7/2023,9:05 am ,Mahnoor Sikandar,"Each new day is a blessing . Let go of all worries and be grateful for all the positive in your life 🥰 Gud morning everyone 🌞😌
",
Monday,10/7/2023,9:17 am ,Mahnoor Sikandar,Assalam o alaikum,
Monday,10/7/2023,9:17 am ,Mahnoor Sikandar,How r u all??,
Monday,10/7/2023,9:44 am ,Aimann,Wa alaikum aslam,
Monday,10/7/2023,9:45 am ,Aimann,Absolutely    fine ....,
Monday,10/7/2023,9:45 am ,Aimann,Nd how r uh?,
Monday,10/7/2023,10:18 am ,Mahnoor Sikandar,https://www.instagram.com/reel/Cue8Dp1N0_l/?igshid=ODJiZmNhM2IxNg==,
Monday,10/7/2023,10:18 am ,Mahnoor Sikandar,Alhamduliallah I'm good 😊,
Monday,10/7/2023,10:35 am ,Mahnoor Sikandar,,IMG-20230710-WA0001.jpg (file attached)
Monday,10/7/2023,10:36 am ,Mahnoor Sikandar,,IMG-20230710-WA0003.jpg (file attached)
Monday,10/7/2023,11:18 am ,Aimann,💯,
Monday,10/7/2023,11:57 am ,Sehrish,💓,
Monday,10/7/2023,11:57 am ,Sehrish,Waalikum assalam,
Monday,10/7/2023,11:57 am ,Sehrish,I  m well,
Monday,10/7/2023,11:58 am ,Sehrish,💓,
Monday,10/7/2023,11:58 am ,Sehrish,Reality 💓,
Tuesday,11/7/2023,5:14 am ,Aimann,https://youtube.com/watch?v=tnsCC2E4SY8&feature=share8,
Tuesday,11/7/2023,10:40 am ,Mahnoor Sikandar,Assalam o alaikum,
Tuesday,11/7/2023,10:40 am ,Mahnoor Sikandar,How are u all,
Tuesday,11/7/2023,10:54 am ,Aimann,Wa alaikum aslam,
Tuesday,11/7/2023,10:55 am ,Aimann,Alhamdulilah  fine ...,
Tuesday,11/7/2023,10:55 am ,Aimann,How r u?,
Tuesday,11/7/2023,11:10 am ,Mahnoor Sikandar,Alhamduliallah I'm fine,
Tuesday,11/7/2023,11:11 am ,Mahnoor Sikandar,What r u doing ??,
Tuesday,11/7/2023,11:43 am ,Aimann,Nothing  special.. routine   tasks..,
Tuesday,11/7/2023,11:50 am ,Mahnoor Sikandar,Where is everyone else busy ?,
Tuesday,11/7/2023,11:51 am ,Mahnoor Sikandar,Good 😊,
Tuesday,11/7/2023,12:07 pm ,Sehrish,Alhumdullilah fine,
Tuesday,11/7/2023,12:07 pm ,Sehrish,In waiting for internet,
Tuesday,11/7/2023,12:10 pm ,Mahnoor Sikandar,There is also a lot of internet problem here,
Tuesday,11/7/2023,12:10 pm ,Sehrish,Why?,
Tuesday,11/7/2023,12:11 pm ,Mahnoor Sikandar,Internet is running slow 😔,
Tuesday,11/7/2023,12:11 pm ,Sehrish,Is there is any strike or anything else?,
Tuesday,11/7/2023,12:12 pm ,Mahnoor Sikandar,I have no idea,
Tuesday,11/7/2023,12:34 pm ,Sehrish,,<Media omitted>
Tuesday,11/7/2023,12:36 pm ,Mahnoor Sikandar,💯💯,
Tuesday,11/7/2023,12:44 pm ,"Sehrish removed +92 344 4149464
",,
Tuesday,11/7/2023,12:49 pm ,"Sehrish added +92 317 4215515
",,
Tuesday,11/7/2023,12:51 pm ,Sehrish,Hello,
Tuesday,11/7/2023,12:52 pm ,Mahnoor Sikandar,Hy,
Tuesday,11/7/2023,12:52 pm ,+92 317 4215515,Hi,
Tuesday,11/7/2023,12:52 pm ,Sehrish,"Hey, have you noticed how bad pollution has gotten lately? It's really concerning.",
Tuesday,11/7/2023,12:54 pm ,+92 317 4215515,Absolutely it's quite alarming how our environment is being affected by pollution. We need to take some serious action to address the issue.,
Tuesday,11/7/2023,12:54 pm ,Sehrish,Definitely! The air quality in our city has deteriorated significantly. The emissions from vehicles and industries are causing so much harm to our health and the planet.,
Tuesday,11/7/2023,12:58 pm ,+92 317 4215515,"I agree. it's not just the air pollution, water and soil pollution are also major concerns. Contaminated water bodies and soil can have long lasting effects on ecosystem and human well-beings.",
Tuesday,11/7/2023,1:00 pm ,Sehrish,"We can't ignore the role of plastic pollution either. Our oceans are filled with plastic waste, harming marine life and entering our food chain. We need to reduce our plastic consumption and promote recycling.",
Tuesday,11/7/2023,1:13 pm ,+92 317 4215515,Absolutely and let's not forget about the impact on climate change. The release of green house gases is causing global warming and disrupting our weather patterns. It's a threat to our future.,
Tuesday,11/7/2023,1:13 pm ,Sehrish,"Absolutely. Governments and industries should prioritize sustainable practices, invest in clean energy sources, and enforce stricter environmental regulations. We need collective efforts to make a significant difference.",
Tuesday,11/7/2023,1:14 pm ,+92 317 4215515,: I completely agree. It's crucial for us to spread awareness and educate others about the impact of pollution. We must work together to protect our environment and create a healthier and sustainable future for everyone.,
Tuesday,11/7/2023,1:17 pm ,Sehrish,"Indeed. Our actions today will determine the quality of life for future generations. Let's do our part and encourage others to join us in tackling pollution. Together, we can make a positive change.",
Tuesday,11/7/2023,1:20 pm ,Mahnoor Sikandar,"Yes, you guys are talking about a very serious issue 😐",
Tuesday,11/7/2023,1:24 pm ,Mahnoor Sikandar,We urgently need to solve this problem,
Tuesday,11/7/2023,1:26 pm ,Aimann,Obviously   itx a major issue,
Tuesday,11/7/2023,2:31 pm ,Mahnoor Sikandar,Hey guys .,
Tuesday,11/7/2023,2:32 pm ,Mahnoor Sikandar,What are u all doing ??,
Tuesday,11/7/2023,3:06 pm ,Aimann,Hlooo...,
Tuesday,11/7/2023,3:07 pm ,Aimann,Studying,
Tuesday,11/7/2023,3:07 pm ,Aimann,And  uh??,
Tuesday,11/7/2023,3:12 pm ,Mahnoor Sikandar,Nothing special 😉,
Tuesday,11/7/2023,3:19 pm ,Mahnoor Sikandar,https://youtu.be/UwmnKbmET1Q,
Tuesday,11/7/2023,3:23 pm ,Mahnoor Sikandar,https://www.instagram.com/reel/CqLOrWOpeeI/?igshid=NjIwNzIyMDk2Mg==,
Tuesday,11/7/2023,3:29 pm ,Mahnoor Sikandar,https://www.instagram.com/reel/CtZChaTJU9K/?igshid=NjIwNzIyMDk2Mg==,
Tuesday,11/7/2023,3:31 pm ,Mahnoor Sikandar,https://www.instagram.com/reel/CtbTjcNtxCB/?igshid=NjIwNzIyMDk2Mg==,
Tuesday,11/7/2023,3:34 pm ,Mahnoor Sikandar,,IMG-20230711-WA0007.jpg (file attached)
Tuesday,11/7/2023,4:07 pm ,Mahnoor Sikandar,,IMG-20230711-WA0009.jpg (file attached)
Tuesday,11/7/2023,4:10 pm ,Mahnoor Sikandar,,IMG-20230711-WA0011.jpg (file attached)
Tuesday,11/7/2023,4:11 pm ,Mahnoor Sikandar,,VID-20230711-WA0012.mp4 (file attached)
Tuesday,11/7/2023,4:17 pm ,Mahnoor Sikandar,https://www.tiktok.com/t/ZSLfNhN95/,
Tuesday,11/7/2023,4:18 pm ,Mahnoor Sikandar,,VID-20230711-WA0014.mp4 (file attached)
Tuesday,11/7/2023,4:20 pm ,Mahnoor Sikandar,,VID-20230711-WA0015.mp4 (file attached)
Tuesday,11/7/2023,4:22 pm ,Mahnoor Sikandar,https://www.instagram.com/reel/CugZkJVKZwM/?igshid=M2MyMzgzODVlNw==,
Tuesday,11/7/2023,4:23 pm ,Mahnoor Sikandar,https://www.instagram.com/reel/Ctjnt-UoApP/?igshid=NjIwNzIyMDk2Mg==,
Tuesday,11/7/2023,4:23 pm ,Mahnoor Sikandar,https://www.instagram.com/reel/CtzLQM-gfVR/?igshid=NjIwNzIyMDk2Mg==,
Tuesday,11/7/2023,4:27 pm ,Mahnoor Sikandar,Is there anyone here ?,
Tuesday,11/7/2023,4:32 pm ,Mahnoor Sikandar,https://www.instagram.com/reel/Ct-QvmHOgqU/?igshid=NjIwNzIyMDk2Mg==,
Tuesday,11/7/2023,4:37 pm ,Aimann,Always 🙋‍♀️,
Tuesday,11/7/2023,4:42 pm ,Mahnoor Sikandar,Hey aiman 👋,
Tuesday,11/7/2023,4:42 pm ,Mahnoor Sikandar,How r u,
Tuesday,11/7/2023,4:48 pm ,Aimann,Hye Noor...,
Tuesday,11/7/2023,4:48 pm ,Aimann,Fir and fine...,
Tuesday,11/7/2023,4:48 pm ,Aimann,What r going on?,
Tuesday,11/7/2023,4:49 pm ,Mahnoor Sikandar,"Nothing special, I will start studying for a while",
Tuesday,11/7/2023,4:50 pm ,Mahnoor Sikandar,What r u doing ??,
Tuesday,11/7/2023,4:50 pm ,Aimann,On the way ... to airport...,
Tuesday,11/7/2023,4:52 pm ,Mahnoor Sikandar,Why r u going ?? Someone is coming or going ? 🤔🤔,
Tuesday,11/7/2023,4:53 pm ,Aimann,Yes my uncle  and aunt  performs haaj ...,
Tuesday,11/7/2023,4:53 pm ,Aimann,For there  welcome  purpose  we r going..,
Tuesday,11/7/2023,4:54 pm ,Mahnoor Sikandar,Mashallahhh mashallahhh ❤️ congratulations 🎉,
Tuesday,11/7/2023,4:55 pm ,Aimann,JazkAllah ❤,
Tuesday,11/7/2023,4:55 pm ,Mahnoor Sikandar,May Allah bless us all with this journey .. amennn ❤️❤️,
Tuesday,11/7/2023,4:55 pm ,Aimann,Ameen ... may  your  this wish  comes true..💖,
Tuesday,11/7/2023,4:56 pm ,Mahnoor Sikandar,Ameen Sum ameenn🥰🥰,
Tuesday,11/7/2023,4:58 pm ,Mahnoor Sikandar,,IMG-20230711-WA0017.jpg (file attached)
Tuesday,11/7/2023,4:58 pm ,Mahnoor Sikandar,,IMG-20230711-WA0016.jpg (file attached)
Tuesday,11/7/2023,4:59 pm ,Aimann,Exactly...,
Tuesday,11/7/2023,5:00 pm ,Aimann,Itx gude diff b/w   knowing  and understanding  someone,
Tuesday,11/7/2023,5:01 pm ,Mahnoor Sikandar,💯💯,
Tuesday,11/7/2023,5:01 pm ,Aimann,You should  be your  first  priority ..,
Tuesday,11/7/2023,5:01 pm ,Mahnoor Sikandar,Exactly 💯,
Tuesday,11/7/2023,5:01 pm ,Aimann,Huge*,
Tuesday,11/7/2023,5:02 pm ,Aimann,Mahnoor???,
Tuesday,11/7/2023,5:03 pm ,Aimann,have you ever thought about how important online studies have become these days?,
Tuesday,11/7/2023,5:03 pm ,Mahnoor Sikandar,Absolutely!,
Tuesday,11/7/2023,5:04 pm ,Mahnoor Sikandar,Online studies have really transformed the way we learn and acquire knowledge,
Tuesday,11/7/2023,5:05 pm ,Aimann,I completely agree...💯,
Tuesday,11/7/2023,5:05 pm ,Mahnoor Sikandar,It's amazing how technology  has made education accessible to many people,
Tuesday,11/7/2023,5:06 pm ,Aimann,"One of the biggest advantages of online studies is the convenience it offers. We can learn from anywhere and at any time that suits us. It eliminates the need to commute to a physical location, saving us time and energy.",
Tuesday,11/7/2023,5:06 pm ,Mahnoor Sikandar,"Definitely , and not only that online studies provide us a wide range of courses and programs to choose",
Tuesday,11/7/2023,5:07 pm ,Mahnoor Sikandar,It opens up to opportunities for us to explore diverse subjects and gain specialized knowledge,
Tuesday,11/7/2023,5:08 pm ,Aimann,That's   obviously  true💯,
Tuesday,11/7/2023,5:08 pm ,Aimann,Another great aspect of online studies is the flexibility it provides. We can study at our own pace and set our own schedules. It's perfect for those who have other commitments like jobs or family responsibilities. It allows us to balance our personal and professional lives while continuing our education,
Tuesday,11/7/2023,5:08 pm ,Mahnoor Sikandar,Absolutely 💯 flexibility is a key,
Tuesday,11/7/2023,5:09 pm ,Mahnoor Sikandar,Online studies also promote self discipline and self motivation,
Tuesday,11/7/2023,5:10 pm ,Aimann,I couldn't agree more....,
Tuesday,11/7/2023,5:10 pm ,Aimann,🙌🏻,
Tuesday,11/7/2023,5:11 pm ,Mahnoor Sikandar,That's a gr8 point,
Tuesday,11/7/2023,5:11 pm ,Aimann,"online studies often encourage interactive and collaborative learning. Through discussion forums, virtual classrooms, and group projects, we can engage with fellow students from different backgrounds and cultures. It enhances our communication and teamwork skills while fostering a global perspective.",
Tuesday,11/7/2023,5:11 pm ,Mahnoor Sikandar,Absolutely,
Tuesday,11/7/2023,5:12 pm ,Mahnoor Sikandar,We can choose the learning method that suits us best ☺️,
Tuesday,11/7/2023,5:13 pm ,Aimann,Absolutely. And let's not forget the environmental benefits of online studies,
Tuesday,11/7/2023,5:13 pm ,Aimann,"By reducing the need for physical transportation and infrastructure, it contributes to the conservation of natural resources and reduces carbon emissions. It's a step towards a more sustainable and eco-friendly education system",
Tuesday,11/7/2023,5:13 pm ,Mahnoor Sikandar,U r right 👍,
Tuesday,11/7/2023,5:14 pm ,Mahnoor Sikandar,"Online studies have undoubtedly revolutionzed the way we learn ,",
Tuesday,11/7/2023,5:14 pm ,Mahnoor Sikandar,They have become integral part of our lives,
Tuesday,11/7/2023,5:15 pm ,Mahnoor Sikandar,"Nd it's important to make Nd embrace the most of this digital era,",
Tuesday,11/7/2023,5:15 pm ,Aimann,"I couldn't have said it better myself. Online studies have brought education to our fingertips, and it's up to us to utilize this incredible tool to enhance our knowledge and skills",
Tuesday,11/7/2023,5:15 pm ,Aimann,Let's continue to embrace the advantages of online learning and make the most of the opportunities it provides us,
Tuesday,11/7/2023,5:15 pm ,Mahnoor Sikandar,💯💯,
Wednesday,12/7/2023,10:53 am ,Sehrish,Ameen💞,
Wednesday,12/7/2023,10:56 am ,Sehrish,https://www.tiktok.com/@taimoorzahid5/video/7232652016873491717?_r=1&u_code=e6hgegd29f388l&preview_pb=0&sharer_language=en&_d=e6hge4ll4l9aj9&share_item_id=7232652016873491717&source=h5_m&timestamp=1689098235&user_id=7204883917500613638&sec_user_id=MS4wLjABAAAAC7LZPlkczZ8O6qX0xMsA9OD8tIgEYV1Fh0PR3tcu6RtdKQktCdKTZ4T3_dE2NyUK&social_share_type=0&utm_source=copy&utm_campaign=client_share&utm_medium=android&share_iid=7244602600111474438&share_link_id=d885f42e-0580-489c-bacb-b31e3790c072&share_app_id=1233&ugbiz_name=Main&ug_btm=b2001,
Wednesday,12/7/2023,11:15 am ,Sehrish,https://www.instagram.com/reel/CttM9LZozdb/?igshid=MzRlODBiNWFlZA==,
Wednesday,12/7/2023,11:15 am ,Sehrish,https://www.instagram.com/reel/CsL8YifJGWY/?igshid=MzRlODBiNWFlZA==,
Wednesday,12/7/2023,12:16 pm ,Sehrish,,IMG-20230712-WA0018.jpg (file attached)
Wednesday,12/7/2023,12:16 pm ,Sehrish,,IMG-20230712-WA0017.jpg (file attached)
Wednesday,12/7/2023,12:16 pm ,Sehrish,,IMG-20230712-WA0016.jpg (file attached)
Wednesday,12/7/2023,12:16 pm ,Sehrish,,IMG-20230712-WA0015.jpg (file attached)
Wednesday,12/7/2023,12:16 pm ,Sehrish,,IMG-20230712-WA0013.jpg (file attached)
Wednesday,12/7/2023,12:16 pm ,Sehrish,,IMG-20230712-WA0011.jpg (file attached)
Wednesday,12/7/2023,12:16 pm ,Sehrish,,IMG-20230712-WA0010.jpg (file attached)
Wednesday,12/7/2023,12:16 pm ,Sehrish,,IMG-20230712-WA0009.jpg (file attached)
Wednesday,12/7/2023,12:16 pm ,Sehrish,,IMG-20230712-WA0008.jpg (file attached)
Wednesday,12/7/2023,12:16 pm ,Sehrish,,IMG-20230712-WA0007.jpg (file attached)
Wednesday,12/7/2023,12:16 pm ,Sehrish,,IMG-20230712-WA0012.jpg (file attached)
Wednesday,12/7/2023,12:19 pm ,Sehrish,,IMG-20230712-WA0029.jpg (file attached)
Wednesday,12/7/2023,12:19 pm ,Sehrish,,IMG-20230712-WA0028.jpg (file attached)
Wednesday,12/7/2023,12:19 pm ,Sehrish,,IMG-20230712-WA0027.jpg (file attached)
Wednesday,12/7/2023,12:19 pm ,Sehrish,,IMG-20230712-WA0026.jpg (file attached)
Wednesday,12/7/2023,12:24 pm ,Sehrish,https://www.instagram.com/p/CukMAnno-86/?igshid=MzRlODBiNWFlZA==,
Wednesday,12/7/2023,12:27 pm ,Sehrish,https://www.instagram.com/reel/CtvtudeI5OP/?igshid=MzRlODBiNWFlZA==,
Wednesday,12/7/2023,12:27 pm ,Sehrish,https://www.instagram.com/reel/CslV9_IulxZ/?igshid=MzRlODBiNWFlZA==,
Wednesday,12/7/2023,12:27 pm ,Sehrish,https://www.instagram.com/reel/CuPQzuVAqDM/?igshid=MzRlODBiNWFlZA==,
Wednesday,12/7/2023,12:27 pm ,Sehrish,https://www.instagram.com/reel/CsWnARdLQFm/?igshid=MzRlODBiNWFlZA==,
Wednesday,12/7/2023,12:27 pm ,Sehrish,https://www.instagram.com/reel/CrpXFRYrF4y/?igshid=MzRlODBiNWFlZA==,
Wednesday,12/7/2023,12:37 pm ,Mahnoor Sikandar,,IMG-20230712-WA0032.jpg (file attached)
Wednesday,12/7/2023,12:37 pm ,Mahnoor Sikandar,,IMG-20230712-WA0034.jpg (file attached)
Wednesday,12/7/2023,12:37 pm ,Mahnoor Sikandar,,IMG-20230712-WA0033.jpg (file attached)
Wednesday,12/7/2023,12:37 pm ,Mahnoor Sikandar,,IMG-20230712-WA0035.jpg (file attached)
Wednesday,12/7/2023,12:37 pm ,Mahnoor Sikandar,,IMG-20230712-WA0036.jpg (file attached)
Wednesday,12/7/2023,12:37 pm ,Mahnoor Sikandar,Assalam o alaikum everyone,
Wednesday,12/7/2023,12:40 pm ,Sehrish,Waalikum  usslam,
Wednesday,12/7/2023,12:40 pm ,Mahnoor Sikandar,How r u,
Wednesday,12/7/2023,12:50 pm ,+92 317 4215515,https://www.facebook.com/reel/230004779796121?s=chYV2B&fs=e&mibextid=5A1icc,
Wednesday,12/7/2023,12:51 pm ,Aimann,Wa alaikum aslam,
Wednesday,12/7/2023,12:51 pm ,Mahnoor Sikandar,How r u all,
Wednesday,12/7/2023,12:55 pm ,Aimann,Alhamdulilah  fine,
Wednesday,12/7/2023,12:55 pm ,Aimann,How r u?,
Wednesday,12/7/2023,12:55 pm ,Mahnoor Sikandar,Alhamduliallah I'm good,
Wednesday,12/7/2023,1:33 pm ,+92 317 4215515,https://vt.tiktok.com/ZSLjdH9mP/,
Wednesday,12/7/2023,1:34 pm ,Sehrish,Alhumdullilah good,
Wednesday,12/7/2023,1:57 pm ,Aimann,🤣🤣,
Wednesday,12/7/2023,2:14 pm ,Laraib  Mansoor,Walikumsalam,
Wednesday,12/7/2023,2:14 pm ,Laraib  Mansoor,Alhumdulilah and u,
Wednesday,12/7/2023,2:15 pm ,Mahnoor Sikandar,Alhamduliallah I'm fine,
Wednesday,12/7/2023,2:16 pm ,Mahnoor Sikandar,What's happening?,
Wednesday,12/7/2023,2:17 pm ,Laraib  Mansoor,Tea is my first ever love so 😝,
Wednesday,12/7/2023,2:18 pm ,Laraib  Mansoor,What are you doing??,
Wednesday,12/7/2023,2:19 pm ,Mahnoor Sikandar,Nothing special 😜,
Wednesday,12/7/2023,2:19 pm ,Mahnoor Sikandar,How's your father?,
Wednesday,12/7/2023,2:27 pm ,Laraib  Mansoor,Not well he is still hospitalized,
Wednesday,12/7/2023,2:29 pm ,Mahnoor Sikandar,May Allah give them a healthy life .. amaeennn🤲🤲,
Wednesday,12/7/2023,2:47 pm ,Laraib  Mansoor,Ameen,
Wednesday,12/7/2023,2:57 pm ,Mahnoor Sikandar,,IMG-20230712-WA0044.jpg (file attached)
Wednesday,12/7/2023,3:07 pm ,Aimann,"""When you have a dream, you've got to grab it and never let go."" ... ""Nothing is impossible. ...
 ""There is nothing impossible to they who will try."" ...
 ""The bad news is time flies. ...
 ""Life has got all those twists and turns. ...
 ""Keep your face always toward the sunshine, and shadows will fall behind you.""
",
Wednesday,12/7/2023,3:07 pm ,Aimann,,IMG-20230712-WA0052.jpg (file attached)
Wednesday,12/7/2023,3:08 pm ,Aimann,,IMG-20230712-WA0053.jpg (file attached)
Wednesday,12/7/2023,3:08 pm ,Aimann,,IMG-20230712-WA0051.jpg (file attached)
Wednesday,12/7/2023,3:08 pm ,Aimann,,IMG-20230712-WA0050.jpg (file attached)
Wednesday,12/7/2023,3:08 pm ,Aimann,,IMG-20230712-WA0045.jpg (file attached)
Wednesday,12/7/2023,3:08 pm ,Aimann,,IMG-20230712-WA0049.jpg (file attached)
Wednesday,12/7/2023,3:08 pm ,Aimann,,IMG-20230712-WA0048.jpg (file attached)
Wednesday,12/7/2023,3:08 pm ,Aimann,,IMG-20230712-WA0047.jpg (file attached)
Wednesday,12/7/2023,3:08 pm ,Aimann,,IMG-20230712-WA0046.jpg (file attached)
Wednesday,12/7/2023,3:55 pm ,Sehrish,🤣🤣,
Wednesday,12/7/2023,3:56 pm ,Sehrish,Ameen🤲,
Wednesday,12/7/2023,3:56 pm ,Sehrish,True💯,
Wednesday,12/7/2023,3:57 pm ,Sehrish,👍,
Wednesday,12/7/2023,4:14 pm ,Mahnoor Sikandar,https://www.instagram.com/reel/CtBQHd3LoTx/?igshid=ODJiZmNhM2IxNg==,
Wednesday,12/7/2023,4:15 pm ,Mahnoor Sikandar,💯💯💯,
Wednesday,12/7/2023,4:20 pm ,+92 317 4215515,https://www.instagram.com/reel/Crdt90FhwG_/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:20 pm ,+92 317 4215515,https://www.instagram.com/reel/Crp8b9-g45w/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/Cp5O2-bojgd/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/CpwtoGejTFr/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/CpwXz_6oi6r/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/CoUTHLbghSv/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/CpfmkjfDnGj/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/CpkJYfDOUrd/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/CqFI1m7DOxL/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/CojJLuMJ5eq/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/Co2DGOTDG6O/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/CoKOSVUJyre/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/CpFel17uLRK/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/CqUt04fDmoz/?igshid=ZTE2MDY0MWU=,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/Co7TpEuj0vI/?igshid=YzAyMDM1MGJkZA==,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/CqBzzfiojOs/?igshid=YzAyMDM1MGJkZA==,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/Cr5c-aBIp81/?igshid=YzAyMDM1MGJkZA==,
Wednesday,12/7/2023,4:21 pm ,+92 317 4215515,https://www.instagram.com/reel/CqdYQR0oSnM/?igshid=YzAyMDM1MGJkZA==,
Wednesday,12/7/2023,4:53 pm ,Mahnoor Sikandar,Hello everyone,
Wednesday,12/7/2023,4:55 pm ,Mahnoor Sikandar,Is there anyone here 🤔,
Wednesday,12/7/2023,4:56 pm ,Aimann,Yess🙋‍♀️,
Wednesday,12/7/2023,4:57 pm ,Mahnoor Sikandar,Hey aiman 👋,
Wednesday,12/7/2023,4:57 pm ,Mahnoor Sikandar,How r u,
Wednesday,12/7/2023,4:57 pm ,Aimann,Hyeee,
Wednesday,12/7/2023,4:57 pm ,Aimann,Beautiful,
Wednesday,12/7/2023,4:57 pm ,Aimann,And uh,
Wednesday,12/7/2023,5:04 pm ,Mahnoor Sikandar,Alhamduliallah I'm fine,
Wednesday,12/7/2023,5:04 pm ,Mahnoor Sikandar,"Aiman , the book that I have sent to you .",
